,PAR,date
2680,854.95,4/14/15 10:00
2681,965.1666667000002,4/14/15 10:30
2682,806.0333333,4/14/15 11:00
2683,889.3,4/14/15 11:30
2684,1739.3333329999998,4/14/15 12:00
2685,1470.666667,4/14/15 12:30
2686,1150.666667,4/14/15 13:00
2687,963.5,4/14/15 13:30
2688,1264.833333,4/14/15 14:00
2689,1816.3333329999998,4/14/15 14:30
2690,914.2166667000001,4/14/15 15:00
2691,1023.666667,4/14/15 15:30
2692,635.5666667,4/14/15 16:00
2693,509.0,4/14/15 16:30
2694,326.4,4/14/15 17:00
2695,137.2933333,4/14/15 17:30
2696,28.70266667,4/14/15 18:00
2697,0.7061666670000001,4/14/15 18:30
2698,0.369,4/14/15 19:00
2699,0.370666667,4/14/15 19:30
2700,0.371333333,4/14/15 20:00
2701,0.369666667,4/14/15 20:30
2702,0.37,4/14/15 21:00
2703,0.368166667,4/14/15 21:30
2704,0.3685,4/14/15 22:00
2705,0.370333333,4/14/15 22:30
2706,0.3695,4/14/15 23:00
2707,0.3675,4/14/15 23:30
2708,0.368,4/15/15 0:00
2709,0.368833333,4/15/15 0:30
2710,0.366333333,4/15/15 1:00
2711,0.36566666700000006,4/15/15 1:30
2712,0.3695,4/15/15 2:00
2713,0.367333333,4/15/15 2:30
2714,0.36700000000000005,4/15/15 3:00
2715,0.367666667,4/15/15 3:30
2716,0.36616666700000006,4/15/15 4:00
2717,0.367666667,4/15/15 4:30
2718,0.369166667,4/15/15 5:00
2719,0.368,4/15/15 5:30
2720,15.087,4/15/15 6:00
2721,122.37166670000002,4/15/15 6:30
2722,275.6,4/15/15 7:00
2723,274.9333333,4/15/15 7:30
2724,260.8,4/15/15 8:00
2725,624.0333333,4/15/15 8:30
2726,1101.0,4/15/15 9:00
2727,1691.0,4/15/15 9:30
2728,1716.5,4/15/15 10:00
2729,1865.1666670000002,4/15/15 10:30
2730,1480.5,4/15/15 11:00
2731,1075.45,4/15/15 11:30
2732,902.8833332999999,4/15/15 12:00
2733,1050.0,4/15/15 12:30
2734,964.2166667000001,4/15/15 13:00
2735,2159.5,4/15/15 13:30
2736,1327.733333,4/15/15 14:00
2737,1629.166667,4/15/15 14:30
2738,1098.366667,4/15/15 15:00
2739,470.36666669999994,4/15/15 15:30
2740,408.0,4/15/15 16:00
2741,234.2666667,4/15/15 16:30
2742,220.6,4/15/15 17:00
2743,148.0166667,4/15/15 17:30
2744,35.82166667,4/15/15 18:00
2745,1.3493333330000001,4/15/15 18:30
2746,0.370833333,4/15/15 19:00
2747,0.37,4/15/15 19:30
2748,0.368666667,4/15/15 20:00
2749,0.368333333,4/15/15 20:30
2750,0.365333333,4/15/15 21:00
